Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpEntryMethod,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpMoneyManagement,InpRiskPercent,InpUseDailyFilter,InpDailyEmaPeriod,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpTradingStartHour,InpTradingEndHour,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
3135,58.95,36.44,0.674815,1.964787,1.430141,1.730955,0,4.9168,54,0,30,1,8,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,29,22,false,11,19,15,30,true
3905,72.83,36.58,0.609667,1.964662,1.459114,1.681128,0,4.8563,60,0,30,3,9,27,46,300,275,800,false,300,150,1,0.4,true,180,true,true,29,22,false,9,22,13,10,false
3711,74.1,36.22,0.635439,1.964581,1.425984,1.742719,0,4.91,57,0,30,2,9,26,50,300,250,500,false,300,150,1,0.2,true,180,true,true,29,22,false,11,20,10,10,false
3418,74.1,36.22,0.635439,1.964581,1.425984,1.742719,0,4.91,57,0,30,2,9,26,50,300,250,500,false,300,150,1,0.2,true,180,true,true,29,22,false,10,22,11,10,false
3583,74.1,36.22,0.635439,1.964581,1.425984,1.742719,0,4.91,57,0,30,2,9,26,50,300,250,500,false,300,150,1,0.2,true,180,true,true,29,22,false,9,22,11,40,false
2584,74.1,36.22,0.635439,1.964581,1.425984,1.742719,0,4.91,57,0,30,2,9,26,50,300,250,500,false,300,150,1,0.2,true,180,true,true,29,22,false,9,22,11,10,false
5313,71.01,36.34,0.672963,1.964181,1.44608,1.758873,0,4.7618,54,0,30,3,8,30,54,300,275,500,false,300,150,1,0.2,true,180,true,true,26,24,false,11,20,8,10,true
4144,59.97,36.43,0.67463,1.963502,1.383068,1.688392,0,4.8789,54,0,30,2,9,30,54,300,275,750,false,300,200,0,0.5,true,180,true,true,26,24,false,11,19,15,30,false
5455,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,22,27,false,9,19,12,30,true
5029,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,100,0,0.3,true,210,true,true,22,27,false,9,19,11,30,false
5083,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,100,1,0.2,true,210,true,true,22,27,false,10,22,11,10,false
4499,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,22,27,false,9,19,11,10,false
3730,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,200,1,0.3,true,210,true,true,22,27,false,10,22,12,10,false
3556,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,100,1,0.3,true,210,true,true,22,27,false,10,22,12,10,false
3239,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,150,1,0.2,true,210,true,true,22,27,false,10,22,12,10,false
3275,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,250,100,1,0.2,true,210,true,true,22,27,false,10,22,12,10,false
3104,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,250,100,1,0.2,true,210,true,true,22,27,false,10,20,14,10,false
2955,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,100,0,0.3,true,210,true,true,22,27,false,10,22,12,10,false
2917,72.06,36.29,0.672037,1.963366,1.542286,1.74322,0,4.4569,54,0,30,3,9,30,54,300,275,500,false,300,100,1,0.2,true,210,true,true,22,27,false,10,22,12,10,false
6173,92.24,67.1,0.721505,1.963112,1.995242,4.534669,0,6.2473,93,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,210,true,true,25,25,false,11,21,15,30,true
6175,92.24,67.1,0.721505,1.963112,1.995242,4.534669,0,6.2473,93,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,180,true,true,25,25,false,11,22,15,30,true
5216,92.24,67.1,0.721505,1.963112,1.995242,4.534669,0,6.2473,93,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,180,true,true,25,25,false,11,21,15,30,true
4640,92.24,67.1,0.721505,1.963112,1.995242,4.534669,0,6.2473,93,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,180,true,true,25,25,false,8,22,15,30,true
4404,92.24,67.1,0.721505,1.963112,1.995242,4.534669,0,6.2473,93,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,180,true,true,25,25,false,11,20,15,30,true
5947,61.77,36.4,0.674074,1.962708,1.643341,1.727872,0,4.2729,54,0,30,1,9,30,52,300,275,750,false,300,100,0,0.4,true,210,true,true,25,24,false,11,19,11,10,false
3993,61.8,36.4,0.674074,1.962708,1.643341,1.730906,0,4.2729,54,0,30,1,9,30,54,300,275,750,false,250,100,0,0.3,true,210,true,true,25,24,false,11,20,8,10,true
2926,61.8,36.4,0.674074,1.962708,1.643341,1.730906,0,4.2729,54,0,30,1,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,25,24,false,11,20,8,10,true
4104,59.94,36.42,0.674444,1.962474,1.382688,1.686611,0,4.879,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,22,27,false,9,19,11,10,false
3773,59.94,36.42,0.674444,1.962474,1.382688,1.686611,0,4.879,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.2,true,210,true,true,22,27,false,9,19,11,20,false
3288,59.94,36.42,0.674444,1.962474,1.382688,1.686611,0,4.879,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,22,27,false,10,22,12,10,false
3092,59.94,36.42,0.674444,1.962474,1.382688,1.686611,0,4.879,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.4,true,210,true,true,22,27,false,10,22,12,10,false
2716,59.94,36.42,0.674444,1.962474,1.382688,1.686611,0,4.879,54,0,30,2,9,30,54,300,275,750,false,350,100,1,0.2,true,210,true,true,22,27,false,9,22,11,10,false
2445,59.94,36.42,0.674444,1.962474,1.382688,1.686611,0,4.879,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.5,true,210,true,true,22,27,false,9,22,11,10,false
2134,59.94,36.42,0.674444,1.962474,1.382688,1.686611,0,4.879,54,0,30,2,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,22,27,false,9,22,11,10,false
3361,73.61,36.15,0.634211,1.961948,1.383467,1.743223,0,5.0502,57,0,30,1,9,26,50,300,250,500,false,300,150,1,0.2,true,180,true,true,25,25,false,8,21,11,10,true
5577,68.34,36.29,0.636667,1.959545,1.633949,1.681516,0,4.2698,57,0,30,2,9,27,52,300,275,650,false,250,200,1,0.4,true,210,true,true,25,24,false,11,22,11,10,false
6248,72.49,36.21,0.6035,1.959205,1.394301,1.905605,0,4.9789,60,0,30,3,9,30,54,200,275,500,false,300,150,1,0.2,true,210,true,true,25,24,false,11,22,12,10,false
6134,72.49,36.21,0.6035,1.959205,1.394301,1.905605,0,4.9789,60,0,30,3,9,30,54,200,275,500,false,300,100,1,0.2,true,210,true,true,25,24,false,8,21,11,10,false
4922,65.15,36.32,0.672593,1.958817,1.408844,1.70166,0,4.7757,54,0,30,3,10,30,54,300,275,750,false,300,100,0,0.4,true,180,true,true,29,22,false,8,18,8,10,false
3616,59.91,36.29,0.672037,1.95752,1.416472,1.653384,0,4.9428,54,0,30,1,9,30,54,300,275,750,false,300,100,0,0.3,true,180,true,true,25,25,false,8,21,11,10,true
4630,92.08,66.89,0.719247,1.957212,1.985456,4.510304,0,6.2585,93,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,180,true,true,25,25,false,8,21,12,30,true
3348,75.5,35.98,0.571111,1.956152,1.373807,1.903815,0,5.0085,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,210,true,true,28,22,false,10,20,14,10,false
1967,97.2,71.68,0.853333,1.956116,2.405369,4.156024,0,5.6843,84,2,30,4,8,27,54,275,300,550,true,250,200,1,0.2,false,240,true,true,23,27,true,8,22,9,10,true
4488,64.85,36.18,0.67,1.954114,1.401782,1.684217,0,4.7799,54,0,30,3,9,30,54,300,275,750,false,300,200,0,0.5,true,180,true,true,26,24,false,11,19,15,30,true
4440,64.85,36.18,0.67,1.954114,1.401782,1.684217,0,4.7799,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.4,true,180,true,true,26,24,false,11,20,14,10,false
4431,64.85,36.18,0.67,1.954114,1.401782,1.684217,0,4.7799,54,0,30,3,9,30,54,300,275,750,false,300,200,1,0.3,true,180,true,true,26,24,false,11,20,8,10,true
4197,64.85,36.18,0.67,1.954114,1.401782,1.684217,0,4.7799,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,180,true,true,26,24,false,8,21,11,10,false
3183,64.85,36.18,0.67,1.954114,1.401782,1.684217,0,4.7799,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.2,true,180,true,true,26,24,false,8,18,8,10,false
3731,74.74,35.96,0.630877,1.95334,1.512195,1.707166,0,4.5961,57,0,30,3,9,26,50,300,250,500,false,300,150,1,0.2,true,220,true,true,23,26,false,11,22,12,10,false
4306,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.4,true,210,true,true,22,27,false,9,20,14,10,false
4215,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.4,true,210,true,true,22,27,false,9,19,11,30,true
4154,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.3,true,210,true,true,22,27,false,10,20,14,10,false
4143,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,210,true,true,22,27,false,9,20,12,10,false
3643,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.4,true,210,true,true,22,27,false,10,22,12,10,false
3728,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.5,true,210,true,true,22,27,false,11,19,15,30,true
3394,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.4,true,210,true,true,22,27,false,10,19,11,30,false
3371,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.5,true,210,true,true,22,27,false,10,22,12,10,false
3195,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.4,true,210,true,true,22,27,false,10,20,14,10,false
3251,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.2,true,210,true,true,22,27,false,10,21,14,10,true
3353,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.4,true,210,true,true,22,27,false,10,22,9,20,true
3266,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.3,true,210,true,true,22,27,false,10,20,14,10,false
3098,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.3,true,210,true,true,22,27,false,10,22,12,10,false
3039,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.4,true,210,true,true,22,27,false,10,22,12,10,false
3157,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,350,100,1,0.2,true,210,true,true,22,27,false,10,22,12,10,false
3041,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.5,true,210,true,true,22,27,false,10,21,14,10,true
3086,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,22,27,false,9,22,12,10,false
2972,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.2,true,210,true,true,22,27,false,10,22,12,10,false
3158,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,200,0,0.5,true,210,true,true,22,27,false,10,22,12,10,false
2874,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.4,true,210,true,true,22,27,false,10,22,14,10,false
2846,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,0,0.5,true,210,true,true,22,27,false,10,22,12,10,false
2688,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.4,true,210,true,true,22,27,false,9,22,12,10,false
2665,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,200,0,0.5,true,210,true,true,22,27,false,10,22,12,10,true
2682,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,200,0,0.5,true,210,true,true,22,27,false,10,22,9,20,true
2607,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,22,27,false,10,21,14,10,true
2491,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,150,1,0.3,true,210,true,true,22,27,false,10,22,12,10,false
2630,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,22,27,false,10,20,14,10,false
1939,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.2,true,210,true,true,22,27,false,10,22,12,10,false
1774,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,1,0.5,true,210,true,true,22,27,false,10,22,12,10,false
1957,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.4,true,210,true,true,22,27,false,10,22,12,10,false
575,64.77,36.11,0.668704,1.952268,1.39907,1.680825,0,4.7805,54,0,30,3,9,30,54,300,275,750,false,300,100,0,0.3,true,210,true,true,22,27,false,10,22,12,10,false
3904,68.46,35.8,0.62807,1.951875,1.584071,1.756299,0,4.3682,57,0,30,1,9,30,54,300,250,500,false,300,150,1,0.2,true,220,true,true,23,26,false,11,21,11,10,true
3710,74.74,35.87,0.569365,1.950954,1.303416,1.904344,0,5.2694,63,0,30,3,9,27,44,200,250,500,false,300,150,1,0.2,true,180,true,true,29,22,false,11,19,8,30,true
3611,74.74,35.87,0.569365,1.950954,1.303416,1.904344,0,5.2694,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,180,true,true,29,22,false,9,22,12,10,false
3605,74.74,35.87,0.569365,1.950954,1.303416,1.904344,0,5.2694,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,180,true,true,29,22,false,11,20,14,10,false
3595,74.74,35.87,0.569365,1.950954,1.303416,1.904344,0,5.2694,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,180,true,true,29,22,false,11,18,11,30,false
3571,74.74,35.87,0.569365,1.950954,1.303416,1.904344,0,5.2694,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,180,true,true,29,22,false,10,22,9,20,false
3578,74.74,35.87,0.569365,1.950954,1.303416,1.904344,0,5.2694,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,180,true,true,29,22,false,11,19,8,30,true
3319,74.74,35.87,0.569365,1.950954,1.303416,1.904344,0,5.2694,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,180,true,true,29,22,false,11,19,15,20,false
2994,74.74,35.87,0.569365,1.950954,1.303416,1.904344,0,5.2694,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,180,true,true,29,22,false,9,22,11,10,false
3469,70.73,35.85,0.569048,1.950172,1.302689,1.903287,0,5.2694,63,0,30,3,8,26,44,200,250,500,false,400,100,1,0.5,true,180,true,true,29,22,false,11,19,15,30,true
3287,70.73,35.85,0.569048,1.950172,1.302689,1.903287,0,5.2694,63,0,30,3,8,26,44,200,250,500,false,400,100,1,0.5,true,180,true,true,29,22,false,9,22,11,10,false
2970,70.73,35.85,0.569048,1.950172,1.302689,1.903287,0,5.2694,63,0,30,3,8,26,44,200,250,500,false,250,100,1,0.2,true,180,true,true,29,22,false,10,22,9,20,true
3272,75.15,35.86,0.569206,1.949934,1.366095,1.880053,0,5.02,63,0,30,3,9,27,44,200,250,500,false,300,100,1,0.2,true,220,true,true,23,26,false,8,22,12,10,false
1859,71.66,36.02,0.63193,1.949144,1.539974,1.652294,0,4.4963,57,0,30,3,8,26,52,300,275,650,false,350,150,1,0.5,true,220,true,true,23,26,false,12,21,11,30,false
3528,89.06,65.68,0.729778,1.94558,1.775615,4.499729,0,6.9475,90,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,240,true,true,27,24,false,11,20,15,30,true
2256,56.12,30.15,0.478571,1.943367,1.178655,1.421661,0,4.789,63,0,30,2,8,27,54,250,250,700,false,350,100,0,0.5,true,230,true,false,26,24,false,12,21,11,30,false
3727,73.38,35.42,0.621404,1.94127,1.398894,1.715643,0,4.8968,57,0,30,3,9,29,50,300,250,500,false,300,150,1,0.2,true,180,true,true,29,22,false,10,20,14,40,false
3584,73.38,35.42,0.621404,1.94127,1.398894,1.715643,0,4.8968,57,0,30,3,9,29,50,300,250,500,false,300,150,1,0.2,true,180,true,true,29,22,false,10,20,14,10,false
3779,74.15,35.45,0.62193,1.940568,1.492632,1.683617,0,4.5903,57,0,30,3,9,30,50,300,250,500,false,300,150,1,0.2,true,220,true,true,23,26,false,12,21,11,30,false
4158,66.05,32.7,0.573684,1.940196,1.549763,1.6016,0,4.0649,57,0,30,1,9,30,50,275,250,600,false,300,150,1,0.2,true,220,true,true,23,26,false,11,21,11,10,true
3910,66.48,35.32,0.619649,1.933651,1.560071,1.627411,0,4.3552,57,0,30,2,9,30,54,300,250,750,false,300,100,0,0.5,true,220,true,true,23,26,false,12,21,11,30,false
2480,62.9,42.41,0.706833,1.932293,1.71077,1.521726,0,4.5168,60,0,30,2,8,29,56,275,250,750,false,300,100,0,0.3,true,180,false,true,22,25,false,9,22,11,10,false
3294,65.14,35.15,0.616667,1.926463,1.403754,1.685427,0,4.7402,57,0,30,3,8,30,54,300,250,750,false,300,100,0,0.3,true,190,true,false,24,27,false,9,22,11,10,false
3851,72.26,35.16,0.586,1.926238,1.505137,1.600399,0,4.5233,60,0,30,3,8,26,48,300,275,750,false,300,200,0,0.5,true,220,true,true,23,26,false,12,21,11,30,false
148,46.66,26.8,0.558333,1.924457,1.14481,1.477531,0,4.5432,48,1,30,5,10,26,52,225,250,650,false,250,100,1,0.5,true,180,true,false,20,29,false,9,19,10,10,false
5690,64.01,31.98,0.627059,1.921083,1.1566,1.731189,0,5.2997,51,0,30,3,10,30,54,275,275,500,false,300,150,1,0.2,true,180,true,true,26,27,false,11,20,14,10,false
5503,70.56,34.9,0.612281,1.920359,1.496569,1.621609,0,4.4831,57,0,30,3,9,27,54,300,275,650,false,300,150,0,0.4,true,210,true,true,25,24,false,8,21,11,10,false
2759,61.85,34.53,0.677059,1.918595,1.16498,1.751678,0,5.6531,51,0,30,5,9,30,54,300,275,750,false,300,150,1,0.4,true,180,true,true,29,24,false,11,19,15,30,false
2646,61.32,31.86,0.59,1.912371,1.297231,1.499784,0,4.5821,54,0,30,3,9,30,52,275,250,650,false,300,100,1,0.2,true,210,true,true,22,27,false,10,22,12,10,false
1858,61.32,31.86,0.59,1.912371,1.297231,1.499784,0,4.5821,54,0,30,3,9,30,52,275,250,650,false,300,150,1,0.4,true,210,true,true,22,27,false,10,22,12,10,false
1575,16.32,30.31,0.918485,1.911031,1.248867,4.062153,0,4.747,33,0,30,1,10,30,48,275,350,600,true,300,200,0,0.3,true,210,true,false,29,30,true,11,19,14,10,false
1206,16.32,30.31,0.918485,1.911031,1.248867,4.062153,0,4.747,33,0,30,1,10,30,48,275,350,600,true,300,200,0,0.5,true,210,true,false,29,30,true,11,19,14,10,false
3515,68.55,34.39,0.603333,1.910752,1.37012,1.588419,0,4.8293,57,0,30,2,9,29,44,300,275,600,false,400,200,1,0.2,true,180,true,true,29,22,false,9,22,11,10,false
2954,68.55,34.39,0.603333,1.910752,1.37012,1.588419,0,4.8293,57,0,30,2,9,29,44,300,275,600,false,400,200,1,0.2,true,180,true,true,29,22,false,9,22,12,10,false
4718,85.9,55.64,0.713333,1.907371,1.661391,4.423438,0,6.1556,78,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,180,true,true,29,22,false,11,20,11,40,false
2679,86.64,61.86,0.687333,1.901618,1.69433,4.023412,0,6.8491,90,1,30,5,10,28,48,225,275,700,true,400,200,1,0.5,false,210,true,true,22,27,false,9,19,11,30,true
3329,62.72,34.18,0.632963,1.901371,1.324293,1.596506,0,4.7933,54,0,30,3,9,30,54,300,275,700,false,300,150,1,0.2,true,210,true,true,22,27,false,10,22,12,10,false
2706,69.41,33.76,0.625185,1.900027,1.383607,1.707217,0,4.723,54,0,30,1,9,26,50,300,250,500,false,300,150,1,0.2,true,180,true,true,28,24,false,11,20,12,10,true
1928,88.52,61.98,0.666452,1.899173,1.839715,4.181295,0,6.2585,93,1,30,5,10,28,48,225,250,700,true,400,200,1,0.5,false,210,true,true,22,27,false,9,19,12,30,true
3023,63.13,33.97,0.595965,1.89607,1.353386,1.582562,0,4.8313,57,0,30,3,8,26,52,300,275,600,false,400,100,1,0.2,true,180,true,true,29,22,false,9,22,11,10,false
2615,69.45,35.16,0.558095,1.893974,1.544815,1.76899,0,4.3521,63,0,30,1,10,27,44,250,250,700,false,300,150,1,0.2,true,180,true,true,29,22,false,8,21,10,30,false
3424,69.99,33.6,0.622222,1.89101,1.452659,1.692786,0,4.4806,54,0,30,3,9,26,50,300,250,500,false,300,150,1,0.2,true,210,true,true,28,24,false,8,18,8,40,false
6481,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.5,true,210,true,true,25,24,false,11,19,10,10,true
6555,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.2,true,210,true,true,25,24,false,11,20,14,10,true
6435,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.2,true,210,true,true,25,24,false,11,21,15,30,true
6366,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.2,true,210,true,true,25,24,false,8,21,11,40,false
6239,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.5,true,210,true,true,25,24,false,11,20,10,40,true
6197,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.2,true,210,true,true,25,24,false,8,21,15,30,true
6127,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.2,true,210,true,true,25,24,false,8,21,11,10,true
5729,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.5,true,210,true,true,25,24,false,11,21,11,10,true
5266,90.84,73.51,0.844943,1.890706,1.867158,4.04895,0,7.4108,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.2,true,210,true,true,25,24,false,11,19,11,10,false
3393,90.77,73.35,0.843103,1.889091,1.863094,4.000427,0,7.4131,87,0,30,1,9,30,52,300,275,500,true,250,200,1,0.2,true,220,true,true,23,26,false,11,21,11,10,true
3341,63.59,33.56,0.621481,1.888771,1.37541,1.630546,0,4.7004,54,0,30,1,9,26,50,300,250,750,false,300,200,0,0.5,true,180,true,true,28,24,false,11,20,12,10,true
3526,69.79,33.37,0.556167,1.885146,1.212573,1.853506,0,5.2695,60,0,30,3,9,27,44,200,250,500,false,350,150,0,0.2,true,210,true,true,23,28,false,11,21,14,30,true
2984,68.36,34.9,0.553968,1.884664,1.558036,1.668328,0,4.281,63,0,30,2,10,27,44,250,250,700,false,350,150,0,0.2,true,180,true,true,29,22,false,9,22,11,10,false
3050,63.81,33.09,0.612778,1.880287,1.431228,1.600861,0,4.3883,54,0,30,2,9,30,54,300,250,500,false,400,200,1,0.2,true,210,true,true,22,27,false,8,22,11,10,false
1787,72.52,42.3,0.705,1.879052,1.350144,1.682603,0,5.6408,60,0,30,3,8,30,54,300,250,700,false,350,150,1,0.4,false,200,true,false,27,28,false,11,21,14,30,true
3467,68.21,33.34,0.584912,1.878524,1.402019,1.548437,0,4.5784,57,0,30,3,8,30,54,300,250,700,false,350,200,0,0.5,true,220,true,true,23,26,false,12,21,12,40,true
3366,68.21,33.34,0.584912,1.878524,1.402019,1.548437,0,4.5784,57,0,30,3,8,30,54,300,250,700,false,350,150,1,0.5,true,220,true,true,23,26,false,12,21,12,40,true
3166,68.21,33.34,0.584912,1.878524,1.402019,1.548437,0,4.5784,57,0,30,3,8,30,54,300,250,700,false,300,100,0,0.4,true,220,true,true,23,26,false,12,21,12,40,true
3094,68.21,33.34,0.584912,1.878524,1.402019,1.548437,0,4.5784,57,0,30,3,8,30,54,300,250,700,false,350,150,0,0.2,true,220,true,true,23,26,false,8,22,13,10,false
2915,68.21,33.34,0.584912,1.878524,1.402019,1.548437,0,4.5784,57,0,30,3,8,30,54,300,250,700,false,350,150,1,0.2,true,220,true,true,23,26,false,12,21,12,40,true
3056,62.91,33.24,0.583158,1.87612,1.327476,1.595764,0,4.7445,57,0,30,3,8,30,54,300,250,700,false,350,150,0,0.2,true,190,true,false,24,27,false,9,22,11,10,false
3049,62.42,33.24,0.615556,1.875659,1.312278,1.594063,0,4.8721,54,0,30,3,10,29,46,300,250,750,false,300,100,1,0.2,true,180,true,true,21,29,false,9,19,10,20,false
2690,62.42,33.24,0.615556,1.875659,1.312278,1.594063,0,4.8721,54,0,30,3,10,29,46,300,250,750,false,300,100,0,0.3,true,180,true,true,21,29,false,9,19,10,20,false
